0.072797, 0.290026, 0.470506, 0.359598, 0.088291, 0.524803
0.024561, 0.097853, 0.262511, 0.348941, 0.074056, 0.549754
0, 3818281250000, 16666, 9327, 16743, 597, 662, 1664, 1205, 0, 1377879, 11842
